"Symbol","TokenAddress","TimeStamp","MovementType","Quantity","Countervalue","SymbolCountervalue","UserCountervalue","UserSymbolCountervalue","SourceCountervalue","SourceSymbolCountervalue"
"ATOM","","2023-11-22 18:17:37","CREDIT","16.93000000","","","","","",""
"ATOM","","2023-11-22 18:17:37","CREDIT","3.14000000","","","","","",""
"ATOM","","2023-11-22 18:17:37","CREDIT","1.40000000","","","","","",""
"ATOM","","2023-11-22 18:17:37","CREDIT","1.03000000","","","","","",""
"ATOM","","2023-11-22 06:58:00","DEBIT","130.94000000","","","","","",""
"ATOM","","2023-11-22 06:58:00","DEBIT","35.38000000","","","","","",""
"ATOM","","2023-11-22 06:58:00","DEBIT","35.41000000","","","","","",""
"ATOM","","2023-11-22 06:58:00","DEBIT","162.50000000","","","","","",""
"ATOM","","2023-11-22 06:58:00","DEBIT","80.00000000","","","","","",""
"ATOM","","2023-11-22 06:58:00","DEBIT","6.25000000","","","","","",""
"ATOM","","2023-11-22 06:58:00","DEBIT","57.87000000","","","","","",""
"ATOM","","2023-11-22 06:58:00","DEBIT","55.51000000","","","","","",""
"ATOM","","2023-11-22 06:58:00","DEBIT","57.86000000","","","","","",""
"ATOM","","2023-11-22 06:58:00","DEBIT","22.04000000","","","","","",""
"ATOM","","2023-11-22 06:58:00","DEBIT","160.00000000","","","","","",""
"ATOM","","2023-11-22 06:58:00","DEBIT","22.60000000","","","","","",""
"ATOM","","2023-11-22 06:58:00","DEBIT","173.64000000","","","","","",""
"ATOM","","2023-11-22 06:58:00","CREDIT","1000.00000000","","","","","",""
"ATOM","","2023-11-22 06:52:24","DEBIT","0.01172540","","","","","",""
"ATOM","","2023-11-22 06:52:02","CREDIT","0.01172540","","","","","",""
"ATOM","","2023-11-22 06:51:17","DEBIT","1000.00000000","","","","","",""
"ATOM","","2023-11-22 06:47:18","CREDIT","1000.00000000","","","","","",""
"BETH","","2023-09-23 05:35:56","DEBIT","0.00009036","","","","","",""
"BETH","","2023-09-22 08:36:50","EARN","1E-8","","","","","",""
"BETH","","2023-09-15 08:35:51","EARN","1E-8","","","","","",""
"BETH","","2023-09-12 08:36:45","EARN","1E-8","","","","","",""
"BETH","","2023-09-01 08:34:49","EARN","0.00004248","","","","","",""
"BETH","","2023-08-31 16:22:03","DEBIT","0.03710000","","","","","",""
"BETH","","2023-08-31 16:21:45","CREDIT","0.03710000","","","","","",""
"BETH","","2023-08-31 13:59:22","DEBIT","0.40090000","","","","","",""
"BETH","","2023-08-31 08:36:17","EARN","0.00004145","","","","","",""
"BETH","","2023-08-30 08:35:36","EARN","0.00004610","","","","","",""
"BETH","","2023-08-29 14:43:36","DEBIT","0.02600000","","","","","",""
"BETH","","2023-08-29 08:35:49","EARN","0.00004909","","","","","",""
"BETH","","2023-08-28 08:34:18","EARN","0.00003984","","","","","",""
"BETH","","2023-08-27 08:33:37","EARN","0.00004094","","","","","",""
"BETH","","2023-08-26 08:33:36","EARN","0.00004660","","","","","",""
"BETH","","2023-08-25 08:34:55","EARN","0.00004456","","","","","",""
"BETH","","2023-08-24 21:34:59","CREDIT","0.00310000","","","","","",""
"BETH","","2023-08-24 21:34:59","CREDIT","0.01620000","","","","","",""
"BETH","","2023-08-24 08:34:52","EARN","0.00006066","","","","","",""
"BETH","","2023-08-23 19:05:43","DEBIT","0.11540000","","","","","",""
"BETH","","2023-08-23 19:05:43","DEBIT","0.03460000","","","","","",""
"BETH","","2023-08-23 08:34:44","EARN","0.00003913","","","","","",""
"BETH","","2023-08-22 21:26:31","CREDIT","0.01250000","","","","","",""
"BETH","","2023-08-22 21:26:31","CREDIT","0.01380000","","","","","",""
"BETH","","2023-08-22 21:26:31","CREDIT","0.01140000","","","","","",""
"BETH","","2023-08-22 21:26:31","CREDIT","0.14230000","","","","","",""
"BETH","","2023-08-22 20:15:48","CREDIT","0.00630000","","","","","",""
"BETH","","2023-08-22 08:35:14","EARN","0.00004297","","","","","",""
"BETH","","2023-08-21 08:34:53","EARN","0.00004020","","","","","",""
