Symbol,TokenAddress,TimeStamp,MovementType,Quantity,Countervalue,SymbolCountervalue,SourceCountervalue,SourceSymbolCountervalue
BTC,,2023-12-07 15:23:04,DEBIT,-0.2,-8107.966604823747680890538033395176252319,EUR,,
USDT,,2023-12-07 15:23:04,EXCHANGE_FEE,-8.737998,-8.105749536178107606679035250463821892,EUR,,
SOL,,2023-12-07 15:37:24,CREDIT,59.78,3636.108804448563484708063021316033364217,EUR,,
SOL,,2023-12-07 15:37:24,EXCHANGE_FEE,-0.05978,-3.636108804448563484708063021316033364,EUR,,
USDT,,2023-12-07 15:37:24,DEBIT,-3920.3724,-3636.709090909090909090909090909090908815,EUR,,
SOL,,2023-12-07 15:37:27,LOAN_REPAYMENT,-53.752131,-3269.46465016682113067655236329935125115,EUR,,
SOL,,2023-12-07 15:39:02,CREDIT,0.0652007,3.971864699721964782205746061167747915,EUR,,
USDT,,2023-12-07 15:39:02,DEBIT,-4.36485133,-4.045274633920296570898980537534754401,EUR,,
SOL,,2023-12-07 15:40:05,LOAN_REPAYMENT,-6.0332897,-368.595418928637627432808155699721964779,EUR,,
BTC,,2023-12-07 15:59:00,LOAN,0.2,8099.157699443413729128014842300556586271,EUR,,
USDT,,2023-12-07 15:59:22,CREDIT,8726002,8094.621521335807050092764378478664192335,EUR,,
BTC,,2023-12-07 15:59:22,DEBIT,-0.2,-8099.157699443413729128014842300556586271,EUR,,
USDT,,2023-12-07 15:59:22,EXCHANGE_FEE,-8.726002,-8.094621521335807050092764378478664192,EUR,,
USDT,,2023-12-07 17:45:05,CREDIT,3.84,3.559111111111111111111111111111111112,EUR,,
BNB,,2023-12-07 17:45:05,DEBIT,-0.012447,-2.681574310823311748381128584643848289,EUR,,
USDT,,2023-12-07 18:45:11,CREDIT,17464,16.170370370370370370370370370370370372,EUR,,
SOL,,2023-12-07 18:45:11,CREDIT,0.05978,3.626653333333333333333333333333333333,EUR,,
BNB,,2023-12-07 18:45:11,DEBIT,-0.06900383,-14.839018071759259259259259259259259259,EUR,,
USDT,,2023-12-08 03:13:20,EARN,0.09589,0,EUR,0,USD
BTC,,2023-12-08 20:33:09,CREDIT,0.4,16401.511606313834726090993500464252553389,EUR,,
BTC,,2023-12-08 20:33:09,EXCHANGE_FEE,-0.0004,-16.401511606313834726090993500464252553,EUR,,
USDT,,2023-12-08 20:33:09,DEBIT,-17640,-16395.2089136490250696378830083565459678,EUR,,
BTC,,2023-12-08 20:33:12,LOAN_REPAYMENT,-0.39950319,-16381.140518861002785515320334261838440112,EUR,,
BTC,,2023-12-08 22:57:00,LOAN,0.39178319,16166.220836618418604651162790697674418605,EUR,,
USDT,,2023-12-08 22:57:43,CREDIT,17351.4823752,16128.227146922994889516728624535315982098,EUR,,
BTC,,2023-12-08 22:57:43,DEBIT,-0.39188,-16126.09144646840148698884758364312267658,EUR,,
USDT,,2023-12-08 22:57:43,EXCHANGE_FEE,-17.35148237,-16.128227142089587613382899628252788101,EUR,,
BTC,,2023-12-08 23:45:07,CREDIT,0.0004,16.426288372093023255813953488372093023,EUR,,
BNB,,2023-12-08 23:45:07,DEBIT,-0.05543237,-12.308564389767441860465116279069767442,EUR,,
USDT,,2023-12-09 01:45:06,CREDIT,17.35148237,16.125912983271375464684014869888475836,EUR,,
BNB,,2023-12-09 01:45:06,DEBIT,-0.05463075,-12.242162118959107806691449814126394052,EUR,,
USDT,,2023-12-09 02:22:05,EARN,0.09589,0,EUR,0,USD
BTC,,2023-12-09 08:42:59,CREDIT,0.3,12239.52,EUR,,
BTC,,2023-12-09 08:42:59,EXCHANGE_FEE,-0.0003,-12.23952,EUR,,
USDT,,2023-12-09 08:42:59,DEBIT,-13144.5,-12227.441860465116279069767441860465117808,EUR,,
BTC,,2023-12-09 08:43:02,LOAN_REPAYMENT,-0.29990411,-12235.607841424,EUR,,
BNB,,2023-12-09 11:45:14,DEBIT,-0.04111091,-9.258375979236499068901303538175046555,EUR,,
BTC,,2023-12-09 11:45:15,CREDIT,0.0003,12.228508379888268156424581005586592179,EUR,,
USDT,,2023-12-09 12:28:00,LOAN,1992.81464591,1855.634847028753488372093023255813952654,EUR,,
BTC,,2023-12-09 13:47:30,CREDIT,0.0919,3765.255844651162790697674418604651162791,EUR,,
BTC,,2023-12-09 13:47:30,EXCHANGE_FEE,-0.0000919,-3.765255844651162790697674418604651163,EUR,,
USDT,,2023-12-09 13:47:30,DEBIT,-4043.6,-3761.488372093023255813953488372093023726,EUR,,
BTC,,2023-12-09 13:47:32,LOAN_REPAYMENT,-0.09188538,-3764.656845299162790697674418604651162791,EUR,,
BTC,,2023-12-09 23:25:25,CREDIT,0.00255,103.874226301115241635687732342007434944,EUR,,
BNB,,2023-12-09 23:25:25,EXCHANGE_FEE,-0.00035155,-0.077961766728624535315985130111524164,EUR,,
USDT,,2023-12-09 23:25:25,DEBIT,-111.718305,-103.827421003717472118959107806691449813,EUR,,
USDT,,2023-12-09 23:28:13,LOAN_REPAYMENT,-1993.68831925,-1852.870185176579925650557620817843866149,EUR,,
BTC,,2023-12-09 23:43:00,LOAN,0.4,16252.710037174721189591078066914498141264,EUR,,
USDT,,2023-12-09 23:43:15,CREDIT,17484.44,16265.729033457249070631970260223048335457,EUR,,
BTC,,2023-12-09 23:43:15,DEBIT,-0.4,-16252.710037174721189591078066914498141264,EUR,,
USDT,,2023-12-09 23:43:15,EXCHANGE_FEE,-17.48444001,-16.265729042760223048327137546468401495,EUR,,
BTC,,2023-12-10 01:31:41,CREDIT,0.4,16309.484651162790697674418604651162790698,EUR,,
BTC,,2023-12-10 01:31:41,EXCHANGE_FEE,-0.0004,-16.309484651162790697674418604651162791,EUR,,
USDT,,2023-12-10 01:31:41,DEBIT,-17534,-16310.69767441860465116279069767441860669,EUR,,
BTC,,2023-12-10 01:31:45,LOAN_REPAYMENT,-0.38465851,-15683.955161960372093023255813953488372093,EUR,,
USDT,,2023-12-10 02:45:11,CREDIT,17.48444001,16.24947956319702602230483271375464684,EUR,,
BNB,,2023-12-10 02:45:11,DEBIT,-0.055248,-12.327242120930232558139534883720930233,EUR,,
USDT,,2023-12-10 03:08:47,EARN,0.09589,0,EUR,0,USD
BTC,,2023-12-10 04:00:47,CREDIT,0.0000919,3.744359592936802973977695167286245353,EUR,,
BNB,,2023-12-10 04:00:47,DEBIT,-0.01255922,-2.80773268680297397769516728624535316,EUR,,
BTC,,2023-12-10 04:45:05,CREDIT,0.0004,16.342468401486988847583643122676579926,EUR,,
BNB,,2023-12-10 04:45:05,DEBIT,-0.05488475,-12.27663720260223048327137546468401487,EUR,,
BTC,,2023-12-10 10:36:30,LOAN_REPAYMENT,-0.0153429,-622.816079322490706319702602230483271375,EUR,,
ATOM,,2023-12-10 23:21:00,LOAN,200,1962.8252788104089219330855018587360594,EUR,,
USDT,,2023-12-10 23:21:12,CREDIT,2109.78416,1960.765947955390334572490706319702602207,EUR,,
USDT,,2023-12-10 23:21:12,EXCHANGE_FEE,-2.10978416,-1.960765947955390334572490706319702602,EUR,,
ATOM,,2023-12-10 23:21:12,DEBIT,-200,-1962.8252788104089219330855018587360594,EUR,,
ATOM,,2023-12-10 23:24:00,LOAN,100,984.2007434944237918215613382899628253,EUR,,
USDT,,2023-12-10 23:24:01,CREDIT,1057.47825,982.78647769516728624535315985130111523,EUR,,
USDT,,2023-12-10 23:24:01,EXCHANGE_FEE,-1.05747825,-0.982786477695167286245353159851301115,EUR,,
ATOM,,2023-12-10 23:24:01,DEBIT,-100,-984.2007434944237918215613382899628253,EUR,,
ATOM,,2023-12-10 23:25:00,LOAN,100,985.1301115241635687732342007434944238,EUR,,
USDT,,2023-12-10 23:25:49,CREDIT,1059.7,984.851301115241635687732342007434944226,EUR,,
USDT,,2023-12-10 23:25:49,EXCHANGE_FEE,-1.0597,-0.984851301115241635687732342007434944,EUR,,
ATOM,,2023-12-10 23:25:49,DEBIT,-100,-985.1301115241635687732342007434944238,EUR,,
ATOM,,2023-12-10 23:27:00,LOAN,50,492.5650557620817843866171003717472119,EUR,,
USDT,,2023-12-10 23:27:26,CREDIT,530.1,492.657992565055762081784386617100371741,EUR,,
USDT,,2023-12-10 23:27:26,EXCHANGE_FEE,-0.5301,-0.492657992565055762081784386617100372,EUR,,
ATOM,,2023-12-10 23:27:26,DEBIT,-50,-492.5650557620817843866171003717472119,EUR,,
ATOM,,2023-12-10 23:33:00,LOAN,50,493.953488372093023255813953488372093,EUR,,
USDT,,2023-12-10 23:33:59,CREDIT,531.25,493.726765799256505576208178438661710031,EUR,,
USDT,,2023-12-10 23:33:59,EXCHANGE_FEE,-0.53125,-0.49372676579925650557620817843866171,EUR,,
ATOM,,2023-12-10 23:33:59,DEBIT,-50,-493.953488372093023255813953488372093,EUR,,
ATOM,,2023-12-10 23:45:00,LOAN,50,495.8139534883720930232558139534883721,EUR,,
USDT,,2023-12-10 23:45:01,CREDIT,532.96307,495.779600000000000000000000000000000062,EUR,,
USDT,,2023-12-10 23:45:01,EXCHANGE_FEE,-0.53296307,-0.4957796,EUR,,
ATOM,,2023-12-10 23:45:01,DEBIT,-50,-495.8139534883720930232558139534883721,EUR,,
ATOM,,2023-12-11 02:10:18,CREDIT,550.4,5279.138347260909935004642525533890436582,EUR,,
ATOM,,2023-12-11 02:10:18,EXCHANGE_FEE,-0.5504,-5.279138347260909935004642525533890437,EUR,,
USDT,,2023-12-11 02:10:18,DEBIT,-5696.64,-5252.440892221180880974695407685098407004,EUR,,
ATOM,,2023-12-11 02:10:22,LOAN_REPAYMENT,-495.33498,-4750.984534261838440111420612813370473704,EUR,,
USDT,,2023-12-11 02:37:42,EARN,0.09589,0,EUR,0,USD
USDT,,2023-12-11 02:45:06,CREDIT,5.82127548,5.420555121376744186046511627906976742,EUR,,
BNB,,2023-12-11 02:45:06,DEBIT,-0.0182325,-3.918545860465116279069767441860465116,EUR,,
ATOM,,2023-12-11 05:45:34,CREDIT,0.5504,5.100918959107806691449814126394052045,EUR,,
BNB,,2023-12-11 05:45:34,DEBIT,-0.01800634,-3.883579297211895910780669144981412639,EUR,,
ATOM,,2023-12-11 06:50:26,CREDIT,0.4293264,3.946853005013927576601671309192200557,EUR,,
USDT,,2023-12-11 06:50:26,DEBIT,-4.32766079,-4.01825514391829155060352831940575673,EUR,,
ATOM,,2023-12-11 06:50:44,LOAN_REPAYMENT,-55.4943464,-510.166688678180129990714948932219127223,EUR,,
BTC,,2023-12-11 06:54:11,CREDIT,0.0048,187.385894150417827298050139275766016713,EUR,,
BNB,,2023-12-11 06:54:11,EXCHANGE_FEE,-0.00064887,-0.140739119777158774373259052924791086,EUR,,
USDT,,2023-12-11 06:54:11,DEBIT,-201.906288,-187.433525294707520891364902506963788247,EUR,,
BTC,,2023-12-11 18:46:18,CREDIT,0.00488,185.089646840148698884758364312267657993,EUR,,
BNB,,2023-12-11 18:46:18,EXCHANGE_FEE,-0.00062181,-0.138791921654275092936802973977695167,EUR,,
USDT,,2023-12-11 18:46:18,DEBIT,-199.694968,-185.23237978830083565459610027855153196,EUR,,
ETH,,2023-12-11 18:46:32,CREDIT,0.0459,93.220937732342007434944237918215613383,EUR,,
BNB,,2023-12-11 18:46:32,EXCHANGE_FEE,-0.00031238,-0.069725190148698884758364312267657993,EUR,,
USDT,,2023-12-11 18:46:32,DEBIT,-100.117539,-92.866686593314763231197771587743732554,EUR,,
USDT,,2023-12-11 18:51:00,LOAN,18387.37785395,17078.387943529395910780669144981412641182,EUR,,
BTC,,2023-12-11 18:51:33,CREDIT,0.49796,18934.727874094707520891364902506963788301,EUR,,
BTC,,2023-12-11 18:51:33,EXCHANGE_FEE,-0.00049796,-18.934727874094707520891364902506963788,EUR,,
USDT,,2023-12-11 18:51:33,DEBIT,-20424.3323396,-18970.332472301338289962825278810408923907,EUR,,
USDT,,2023-12-11 19:27:26,CREDIT,20135.8485,18685.020418662952646239554317548746521789,EUR,,
BTC,,2023-12-11 19:27:26,DEBIT,-0.49755,-18709.87112395543175487465181058495821727,EUR,,
USDT,,2023-12-11 19:27:26,EXCHANGE_FEE,-20.1358485,-18.685020418662952646239554317548746522,EUR,,
USDT,,2023-12-11 19:27:29,LOAN_REPAYMENT,-18388.62823978,-17063.690866143112349117920148560817087858,EUR,,
BTC,,2023-12-11 19:37:00,LOAN,0.5,18790.748141263940520446096654275092936803,EUR,,
USDT,,2023-12-11 19:37:44,CREDIT,20189415,18742.757103624535315985130111524163575903,EUR,,
BTC,,2023-12-11 19:37:44,DEBIT,-0.5,-18718.927576601671309192200557103064066852,EUR,,
USDT,,2023-12-11 19:37:44,EXCHANGE_FEE,-20.189415,-18.742757103624535315985130111524163576,EUR,,
USDT,,2023-12-11 19:49:00,CREDIT,3611.7024856,3350.466066260872794800371402042711233178,EUR,,
BTC,,2023-12-11 19:49:45,CREDIT,0.65354,24671.01363695450324976787372330547818013,EUR,,
BTC,,2023-12-11 19:49:45,EXCHANGE_FEE,-0.00065354,-24.67101363695450324976787372330547818,EUR,,
USDT,,2023-12-11 19:49:45,DEBIT,-26635.67624,-24709.103186057567316620241411327762289907,EUR,,
BTC,,2023-12-11 19:49:48,LOAN_REPAYMENT,-0.5,-18874.907149489322191272051996285979572888,EUR,,
USDT,,2023-12-11 19:50:03,CREDIT,3647.4019848,3383.244737989972144846796657381615597545,EUR,,
BTC,,2023-12-11 19:50:03,DEBIT,-0.08952,-3381.129671309192200557103064066852367688,EUR,,
USDT,,2023-12-11 19:50:03,EXCHANGE_FEE,-3.64740198,-3.383244733537604456824512534818941503,EUR,,
USDT,,2023-12-11 19:50:05,LOAN_REPAYMENT,-3611.82665449,-3350.245893997688022284122562674094706193,EUR,,
USDT,,2023-12-11 21:35:53,CREDIT,2607.967296,2422.549546795539033457249070631970260863,EUR,,
BTC,,2023-12-11 21:35:53,DEBIT,-0.06336,-2422.470084758364312267657992565055762082,EUR,,
USDT,,2023-12-11 21:35:53,EXCHANGE_FEE,-2.6079673,-2.42254955051115241635687732342007435,EUR,,
BTC,,2023-12-11 21:42:00,LOAN,0.19999354,7652.496310808921933085501858736059479554,EUR,,
USDT,,2023-12-11 21:42:45,CREDIT,8224488,7638.990062453531598513011152416356878118,EUR,,
BTC,,2023-12-11 21:42:45,DEBIT,-0.2,-7639.56877323420074349442379182156133829,EUR,,
USDT,,2023-12-11 21:42:45,EXCHANGE_FEE,-8.224488,-7.638990062453531598513011152416356878,EUR,,
BTC,,2023-12-11 21:45:15,CREDIT,0.00049796,19.010659645353159851301115241635687732,EUR,,
BNB,,2023-12-11 21:45:15,DEBIT,-0.06353692,-14.3288745420074349442379182156133829,EUR,,
BTC,,2023-12-11 21:46:00,LOAN,0.07890204,3012.249634034944237918215613382899628253,EUR,,
BTC,,2023-12-11 21:47:06,LOAN_REPAYMENT,-0.07890204,-3012.249634034944237918215613382899628253,EUR,,
BTC,,2023-12-11 21:49:00,LOAN,0.09950204,3799.227394898513011152416356877323420074,EUR,,
BTC,,2023-12-11 21:50:49,LOAN_REPAYMENT,-0.09950204,-3800.910421969144981412639405204460966543,EUR,,
BTC,,2023-12-11 22:25:00,LOAN,0.02250204,862.810400418959107806691449814126394052,EUR,,
USDT,,2023-12-11 22:25:16,CREDIT,949.47519,881.970680673791821561338289962825279043,EUR,,
BTC,,2023-12-11 22:25:16,DEBIT,-23,-881.90400557620817843866171003717472119,EUR,,
USDT,,2023-12-11 22:25:16,EXCHANGE_FEE,-0.94947519,-0.881970680673791821561338289962825279,EUR,,
BNB,,2023-12-11 23:06:00,LOAN,10,2278.71747211895910780669144981412639405,EUR,,
USDT,,2023-12-11 23:06:12,CREDIT,2451,2277.197676579925650557620817843866169883,EUR,,
USDT,,2023-12-11 23:06:12,EXCHANGE_FEE,-2451,-2.27719767657992565055762081784386617,EUR,,
BNB,,2023-12-11 23:06:12,DEBIT,-10,-2278.71747211895910780669144981412639405,EUR,,
USDT,,2023-12-12 01:45:06,CREDIT,0.94947519,0.881882439485130111524163568773234201,EUR,,
BNB,,2023-12-12 01:45:06,DEBIT,-0.0029175,-0.676230947955390334572490706319702602,EUR,,
BTC,,2023-12-12 02:28:10,EARN,0.00000002,0,EUR,0,USD
USDT,,2023-12-12 02:31:52,EARN,0.09589,0,EUR,0,USD
USDT,,2023-12-12 02:45:06,CREDIT,2451,2.27765325278810408921933085501858736,EUR,,
BNB,,2023-12-12 02:45:06,DEBIT,-0.0075,-1.760199814126394052044609665427509294,EUR,,
BTC,,2023-12-12 06:49:00,LOAN,0.03264,1260.153118662952646239554317548746518106,EUR,,
USDT,,2023-12-12 06:49:38,CREDIT,1357.4538624,1260.024722601002785515320334261838439902,EUR,,
BTC,,2023-12-12 06:49:38,DEBIT,-0.03264,-1260.153118662952646239554317548746518106,EUR,,
USDT,,2023-12-12 06:49:38,EXCHANGE_FEE,-1.35745386,-1.26002472037325905292479108635097493,EUR,,
BTC,,2023-12-12 07:15:00,LOAN,0.01356,525.079301298701298701298701298701298701,EUR,,
USDT,,2023-12-12 07:41:24,CREDIT,567.2826,526.619446128133704735376044568245125197,EUR,,
BTC,,2023-12-12 07:41:24,DEBIT,-0.01356,-527.018024512534818941504178272980501393,EUR,,
USDT,,2023-12-12 07:41:24,EXCHANGE_FEE,-0.5672826,-0.526619446128133704735376044568245125,EUR,,
USDT,,2023-12-12 09:45:07,CREDIT,1.35745386,1.25781498538276181649675625579240037,EUR,,
BNB,,2023-12-12 09:45:07,DEBIT,-0.004059,-0.938385125115848007414272474513438369,EUR,,
USDT,,2023-12-12 10:45:07,CREDIT,0.5672826,0.5252091405,EUR,,
BNB,,2023-12-12 10:45:07,DEBIT,-0.0016935,-0.393236972222222222222222222222222222,EUR,,
BTC,,2023-12-12 22:36:00,LOAN,19,726.140732159406858202038924930491195551,EUR,,
USDT,,2023-12-12 22:36:56,CREDIT,783.78686,725.965327047265987025023169601482854154,EUR,,
BTC,,2023-12-12 22:36:56,DEBIT,-19,-726.140732159406858202038924930491195551,EUR,,
USDT,,2023-12-12 22:36:56,EXCHANGE_FEE,-0.78378686,-0.725965327047265987025023169601482854,EUR,,
BTC,,2023-12-12 23:12:00,LOAN,0.01,382.668767377201112140871177015755329008,EUR,,
BTC,,2023-12-12 23:13:00,LOAN,0.02,765.431139944392956441149212233549582947,EUR,,
BTC,,2023-12-12 23:14:00,LOAN,0.01,382.715569972196478220574606116774791474,EUR,,
BTC,,2023-12-12 23:15:00,LOAN,0.01,383.12066728452270620945319740500463392,EUR,,
USDT,,2023-12-12 23:18:13,CREDIT,207,191.570833333333333333333333333333333341,EUR,,
BTC,,2023-12-12 23:18:13,DEBIT,-5,-192.163611111111111111111111111111111111,EUR,,
USDT,,2023-12-12 23:18:13,EXCHANGE_FEE,-207,-0.191570833333333333333333333333333333,EUR,,
USDT,,2023-12-12 23:19:01,CREDIT,414.75,383.835763888888888888888888888888888904,EUR,,
BTC,,2023-12-12 23:19:01,DEBIT,-0.01,-384.327222222222222222222222222222222222,EUR,,
USDT,,2023-12-12 23:19:01,EXCHANGE_FEE,-0.41475,-0.383835763888888888888888888888888889,EUR,,
BTC,,2023-12-12 23:20:11,LOAN_REPAYMENT,-0.01,-384.303796296296296296296296296296296296,EUR,,
BTC,,2023-12-12 23:22:37,LOAN_REPAYMENT,-5,-192.10991658943466172381835032437442076,EUR,,
BTC,,2023-12-12 23:22:39,LOAN_REPAYMENT,-5,-192.10991658943466172381835032437442076,EUR,,
BTC,,2023-12-12 23:22:41,LOAN_REPAYMENT,-5,-192.10991658943466172381835032437442076,EUR,,
BTC,,2023-12-12 23:22:42,LOAN_REPAYMENT,-5,-192.10991658943466172381835032437442076,EUR,,
BTC,,2023-12-12 23:22:44,LOAN_REPAYMENT,-5,-192.10991658943466172381835032437442076,EUR,,
BTC,,2023-12-12 23:36:00,LOAN,0.01,384.498703703703703703703703703703703704,EUR,,
USDT,,2023-12-12 23:36:32,CREDIT,415.4128,384.487624888888888888888888888888889074,EUR,,
BTC,,2023-12-12 23:36:32,DEBIT,-0.01,-384.498703703703703703703703703703703704,EUR,,
USDT,,2023-12-12 23:36:32,EXCHANGE_FEE,-0.4154128,-0.384487624888888888888888888888888889,EUR,,
USDT,,2023-12-13 01:45:05,CREDIT,0.78378686,0.726255887514365152919369786839666357,EUR,,
BNB,,2023-12-13 01:45:05,DEBIT,-0.002298,-0.534205134383688600556070435588507878,EUR,,
BTC,,2023-12-13 02:29:38,EARN,0.00000005,0,EUR,0,USD
USDT,,2023-12-13 02:33:28,EARN,0.09589,0,EUR,0,USD
USDT,,2023-12-13 02:45:05,CREDIT,1.0371628,0.961828989944341372912801484230055659,EUR,,
BNB,,2023-12-13 02:45:05,DEBIT,-0.00303525,-0.700951287105751391465677179962894249,EUR,,
SOL,,2023-12-13 06:47:50,CREDIT,0.23,13.861873840445269016697588126159554731,EUR,,
BNB,,2023-12-13 06:47:50,EXCHANGE_FEE,-0.00004578,-0.01045041038961038961038961038961039,EUR,,
USDT,,2023-12-13 06:47:50,DEBIT,-14.95,-13.861340445269016697588126159554730977,EUR,,
SOL,,2023-12-13 07:00:20,CREDIT,0.23,13.74239332096474953617810760667903525,EUR,,
BNB,,2023-12-13 07:00:20,EXCHANGE_FEE,-0.00004519,-0.010322435621521335807050092764378479,EUR,,
USDT,,2023-12-13 07:00:20,DEBIT,-14.72,-13.63953290083410565338276181649675625,EUR,,
BTC,,2023-12-13 14:30:00,LOAN,17,651.430074142724745134383688600556070436,EUR,,
USDT,,2023-12-13 14:30:50,CREDIT,413.6969,383.254329230769230769230769230769230601,EUR,,
BTC,,2023-12-13 14:30:50,DEBIT,-0.01,-383.194161260426320667284522706209453197,EUR,,
USDT,,2023-12-13 14:30:50,EXCHANGE_FEE,-0.4136969,-0.383254329230769230769230769230769231,EUR,,
USDT,,2023-12-13 14:47:24,CREDIT,290.08,268.902545454545454545454545454545454627,EUR,,
BTC,,2023-12-13 14:47:24,DEBIT,-7,-268.98461038961038961038961038961038961,EUR,,
USDT,,2023-12-13 14:47:24,EXCHANGE_FEE,-0.29008,-0.268902545454545454545454545454545455,EUR,,
BTC,,2023-12-13 15:32:00,LOAN,15,581.030844155844155844155844155844155844,EUR,,
USDT,,2023-12-13 15:32:40,CREDIT,626.9127,580.722190593141797961075069508804448613,EUR,,
BTC,,2023-12-13 15:32:40,DEBIT,-15,-581.079008341056533827618164967562557924,EUR,,
USDT,,2023-12-13 15:32:40,EXCHANGE_FEE,-0.6269127,-0.580722190593141797961075069508804449,EUR,,
BTC,,2023-12-13 16:26:00,LOAN,0.02,779.01260426320667284522706209453197405,EUR,,
USDT,,2023-12-13 16:26:10,CREDIT,841.1826,779.360746265060240963855421686746988043,EUR,,
BTC,,2023-12-13 16:26:10,DEBIT,-0.02,-779.01260426320667284522706209453197405,EUR,,
USDT,,2023-12-13 16:26:10,EXCHANGE_FEE,-0.8411826,-0.779360746265060240963855421686746988,EUR,,
USDT,,2023-12-13 17:45:06,CREDIT,0.7037769,0.652658410881261595547309833024118738,EUR,,
BNB,,2023-12-13 17:45:06,DEBIT,-0.0021135,-0.49292780148423005565862708719851577,EUR,,
USDT,,2023-12-13 18:45:07,CREDIT,0.6269127,0.581493514591836734693877551020408163,EUR,,
BNB,,2023-12-13 18:45:07,DEBIT,-0.00187425,-0.436067386363636363636363636363636364,EUR,,
BTC,,2023-12-13 19:42:00,LOAN,0.02,786.991176470588235294117647058823529412,EUR,,
USDT,,2023-12-13 19:42:22,CREDIT,856.88,788.219238270469181232750689972401103697,EUR,,
BTC,,2023-12-13 19:42:22,DEBIT,-0.02,-786.991176470588235294117647058823529412,EUR,,
USDT,,2023-12-13 19:42:22,EXCHANGE_FEE,-0.85688,-0.788219238270469181232750689972401104,EUR,,
BNB,,2023-12-13 19:45:06,DEBIT,-0.00251025,-0.584671371783088235294117647058823529,EUR,,
USDT,,2023-12-13 19:45:07,CREDIT,0.8411826,0.773145772058823529411764705882352941,EUR,,
BTC,,2023-12-13 22:39:00,LOAN,0.0286,1136.18117571297148114075436982520699172,EUR,,
USDT,,2023-12-13 22:39:41,CREDIT,1234.507846,1135.701790248390064397424103035878564575,EUR,,
BTC,,2023-12-13 22:39:41,DEBIT,-0.0286,-1136.18117571297148114075436982520699172,EUR,,
USDT,,2023-12-13 22:39:41,EXCHANGE_FEE,-1.23450785,-1.135701793928242870285188592456301748,EUR,,
BTC,,2023-12-13 23:01:00,LOAN,0.0216,853.911786568537258509659613615455381785,EUR,,
USDT,,2023-12-13 23:01:34,CREDIT,927.8496,853.587488500459981600735970561177552685,EUR,,
BTC,,2023-12-13 23:01:34,DEBIT,-0.0216,-853.911786568537258509659613615455381785,EUR,,
USDT,,2023-12-13 23:01:34,EXCHANGE_FEE,-0.9278496,-0.853587488500459981600735970561177553,EUR,,
BTC,,2023-12-14 02:31:02,EARN,0.00000006,0,EUR,0,USD
USDT,,2023-12-14 02:36:23,EARN,0.09589,0,EUR,0,USD
BTC,,2023-12-14 13:29:32,CREDIT,35,1360.638782051282051282051282051282051282,EUR,,
BTC,,2023-12-14 13:29:32,EXCHANGE_FEE,-0.000035,-1.360638782051282051282051282051282051,EUR,,
USDT,,2023-12-14 13:29:32,DEBIT,-1479.45,-1358.872115384615384615384615384615384366,EUR,,
BTC,,2023-12-14 13:29:37,LOAN_REPAYMENT,-0.034965,-1359.278143269230769230769230769230769231,EUR,,
BTC,,2023-12-14 19:42:00,LOAN,15,585.358553230209281164695177434030937216,EUR,,
USDT,,2023-12-14 19:42:14,CREDIT,643.1496,585.213466787989080982711555959963603276,EUR,,
BTC,,2023-12-14 19:42:14,DEBIT,-15,-585.358553230209281164695177434030937216,EUR,,
USDT,,2023-12-14 19:42:14,EXCHANGE_FEE,-0.6431496,-0.585213466787989080982711555959963603,EUR,,
USDT,,2023-12-14 22:45:06,CREDIT,0.6431496,0.585213466787989080982711555959963603,EUR,,
BNB,,2023-12-14 22:45:06,DEBIT,-0.00191475,-0.441002292993630573248407643312101911,EUR,,
USDT,,2023-12-15 02:24:20,EARN,0.02055,0,EUR,0,USD
BTC,,2023-12-15 02:28:54,EARN,0.00000006,0,EUR,0,USD
SOL,,2023-12-15 06:49:00,LOAN,20,1370.4918032786885245901639344262295082,EUR,,
USDT,,2023-12-15 06:49:51,CREDIT,1505,1370.67395264116575591985428051001821549,EUR,,
USDT,,2023-12-15 06:49:51,EXCHANGE_FEE,-1505,-1.370673952641165755919854280510018215,EUR,,
